Node 62		2.3909599999999998	0.0	1.72062	0.0	0.0	2.23333	0.0	0.5466799999999999	0.72553	0.0	0.5887800000000001	0.0	0.72439	2.67712	0.0	0.0	1.5862399999999999	0.55144	0.0	0.0	0.0	0.0	0.0
Node 73		0.0	0.89593	0.7728999999999999	3.9079999999999995	0.6987	1.53463	0.0	1.77125	0.72553	0.0	0.99781	0.64885	0.0	0.90709	0.75548	0.0	1.6877199999999999	0.72827	0.0	0.9303600000000001	0.0	0.0	0.0
Node 51		0.68122	2.3673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72439	2.2909800000000002	1.5391	0.0	0.0	0.7976099999999999	0.0	0.0	0.0	0.0	0.0
Node 67		0.96679	0.0	0.0	0.0	1.6028799999999999	0.0	0.0	0.0	0.0	1.3162200000000002	1.6466600000000002	0.0	0.0	0.97102	0.0	1.69319	0.6696	0.0	0.0	0.0	0.0	0.0	0.0
Node 74		0.0	0.9022199999999999	0.7728999999999999	0.0	0.0	1.5739800000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78285	0.0	0.0	0.0	0.0	0.0	0.0
Node 89		1.39056	0.0	0.88158	0.0	0.67551	0.0	0.0	0.7785700000000001	0.5907199999999999	0.0	0.99781	0.0	0.76578	0.0	0.0	0.78285	0.6696	0.0	0.9303600000000001	0.0	0.0	0.0	0.0
Node 9		0.68122	0.0	0.0	0.0	0.0	0.85912	0.52605	0.5907199999999999	1.6031299999999997	0.0	0.5887800000000001	0.0	0.0	0.97102	0.0	0.0	0.0	0.0	1.54843	0.0	0.0	0.0	0.0
Node 42		0.0	0.9022199999999999	0.89593	0.0	0.0	0.0	1.4086400000000001	0.0	0.9652799999999999	0.0	0.0	0.8992500000000001	1.39561	0.0	0.0	0.78285	0.90957	0.0	0.0	0.53308	0.0	0.0	0.0
Node 41		2.16996	0.0	0.91919	1.72934	0.0	0.0	0.0	0.0	0.0	0.0	3.49287	0.0	0.0	2.54933	0.0	1.56647	0.0	0.72827	0.0	0.53308	0.0	0.0	0.0
Node 29		0.73257	0.8004000000000001	0.68074	0.8761	0.0	0.85912	0.7124199999999999	0.0	0.0	0.71376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 90		0.77273	1.7530400000000002	0.0	0.0	0.62094	1.5739800000000002	0.0	0.0	2.47525	0.9652799999999999	1.6466600000000002	0.0	0.0	1.7265	0.0	0.78362	3.1853100000000003	0.90487	0.0	0.0	0.0	0.0	0.0
Node 80		0.0	0.0	0.0	0.0	2.29807	0.85912	1.4058	0.0	0.0	0.0	0.0	0.8541099999999999	0.5062800000000001	1.6728699999999999	0.97102	0.78285	0.6696	0.0	0.0	0.9303600000000001	0.0	0.0	0.0
Node 38		0.0	0.0	0.0	2.2242499999999996	0.53264	0.85912	0.0	0.0	3.2843999999999998	0.0	0.99781	0.0	0.0	4.72089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 48		0.0	1.5944	2.36129	1.65844	0.0	0.0	0.0	0.0	0.67434	0.0	0.0	0.0	0.0	1.7265	0.0	0.0	0.65258	0.62721	0.0	0.0	0.0	0.0	0.0
Node 60		0.0	0.0	2.36129	0.0	0.6987	0.0	0.0	0.5907199999999999	0.0	0.5388000000000001	0.0	0.0	0.0	0.90709	0.0	1.7593	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 13		0.0	0.0	1.62846	0.0	0.0	0.9032500000000001	0.85912	0.0	3.2007800000000004	0.0	0.99781	0.0	0.0	0.6712199999999999	0.0	0.78362	2.30274	0.94126	0.7508199999999999	0.0	0.0	0.0	0.0
Node 47		0.77273	0.0	0.89593	0.68074	0.0	0.0	0.0	0.0	1.64478	0.71376	0.0	0.0	0.0	0.0	0.0	0.90957	0.0	0.0	0.0	0.0	0.0	0.0	0.0
