Node 210		0.73543	0.94772	0.84776	0.0	2.09313	1.55143	1.62775	0.0	1.8909599999999998	0.0	3.12941	4.25664	2.51836	1.84005	3.0168500000000003	2.07109	1.40304	4.50034	0.0	0.0	0.0	0.0	0.0
Node 477		2.82613	1.96873	4.1108899999999995	1.82235	0.0	0.70121	0.0	3.11581	1.4380799999999998	2.2813	0.95784	1.8539900000000002	1.63903	3.8656500000000005	0.94875	2.29876	2.75025	1.3447799999999999	0.0	0.0	0.0	0.0	0.0
Node 375		2.92795	0.0	1.61321	2.65059	0.6689299999999999	0.85022	3.44542	2.4055400000000002	1.9661899999999999	1.82341	2.36747	1.48817	1.7553400000000001	1.84005	0.75456	0.5996600000000001	2.19464	0.0	0.0	0.0	0.0	0.0	0.0
Node 449		1.15239	0.0	1.61321	0.8761	2.05253	2.2682	1.76129	1.9704099999999998	0.62443	0.9272	0.88468	2.21609	2.43993	0.9702000000000001	1.4198	0.5996600000000001	0.69872	1.3447799999999999	0.98634	0.0	0.0	0.0	0.0
Node 41		1.7886099999999998	0.78625	0.0	0.99278	1.3339699999999999	3.4858800000000003	4.10011	3.11581	0.0	0.0	0.6196	4.244400000000001	1.82118	0.8486600000000001	1.7033099999999999	0.5996600000000001	0.79412	3.5000000000000004	1.19695	0.0	0.0	0.0	0.0
Node 294		3.7348	1.9532	3.2898799999999997	1.39413	1.52092	1.9487500000000002	0.9689	2.25692	0.0	2.34394	0.0	1.48817	0.8886	0.86985	2.57874	2.25536	0.79412	0.6086	0.0	0.0	0.0	0.0	0.0
Node 297		0.59729	2.59772	1.5293700000000001	0.99278	1.4280899999999999	1.55143	1.76129	2.44081	2.23402	2.34394	1.58207	3.4616300000000004	2.1108	2.90541	2.48942	0.64723	1.1993	0.6086	0.0	0.0	0.0	0.0	0.0
Node 481		1.24811	0.0	0.68074	3.7778	2.0777	0.57417	0.0	0.0	0.5162599999999999	2.31229	0.88468	1.54019	1.56392	0.86985	2.48942	1.37329	1.34721	0.6086	1.64948	0.0	0.0	0.0	0.0
Node 111		2.19252	0.98725	1.61321	2.76526	2.3229699999999998	0.0	1.96176	2.19516	0.62443	1.40746	0.0	0.72765	1.3408399999999998	2.51757	1.4213099999999999	1.4007	3.04687	0.6086	0.96075	0.0	0.0	0.0	0.0
Node 355		2.02573	0.78625	1.73021	0.7467900000000001	3.9387	0.85022	1.76129	2.38059	0.62443	1.76375	2.21347	0.89285	4.18253	2.58974	0.75456	1.24689	1.1993	1.3447799999999999	1.5818599999999998	0.0	0.0	0.0	0.0
Node 224		0.69301	1.79902	1.6123399999999999	1.73957	1.9874699999999998	1.47696	1.72836	2.49578	1.30057	1.7103899999999999	1.7705700000000002	2.38102	0.0	1.84005	1.6826699999999999	0.0	1.40304	3.2793900000000002	1.13653	0.0	0.0	0.0	0.0
Node 396		0.59729	1.93413	0.96711	1.73957	4.6441	0.70121	1.96584	2.90522	0.7065100000000001	0.9272	0.0	2.27367	0.8886	1.43265	2.15372	0.88354	3.05768	0.0	2.02202	0.0	0.0	0.0	0.0
Node 53		0.59729	0.94772	0.8605099999999999	1.73957	1.42164	3.44944	1.4280899999999999	0.91039	2.01916	1.1325	0.88468	3.21728	3.27767	0.51076	1.4198	2.01905	1.6490500000000001	1.60865	0.5955199999999999	0.0	0.0	0.0	0.0
Node 341		0.73543	1.7810200000000003	2.29156	2.62486	0.6689299999999999	0.70121	1.9337199999999999	1.5304200000000001	0.56002	2.70023	0.86319	3.3515499999999996	2.66445	3.55994	2.77149	1.24689	3.5838599999999996	0.66809	0.54101	0.0	0.0	0.0	0.0
Node 272		0.9022199999999999	1.96873	2.47372	1.26158	0.6023299999999999	0.52436	3.4388099999999997	2.4055400000000002	0.75987	2.37493	0.88468	1.65499	0.0	0.9702000000000001	0.0	1.24689	2.59093	3.85073	1.50176	0.0	0.0	0.0	0.0
Node 33		1.8308000000000002	2.78543	2.2681400000000003	1.73957	1.42164	0.0	0.0	1.63882	0.0	2.63759	1.58207	4.12183	0.0	4.15289	1.6826699999999999	0.5996600000000001	1.60118	2.22585	0.52026	0.0	0.0	0.0	0.0
Node 155		0.59729	0.98641	5.0583	2.33325	2.3229699999999998	0.50749	0.70121	1.36818	1.8909599999999998	2.34394	0.88468	0.72765	1.5229899999999998	0.0	1.7033099999999999	1.24689	3.37908	2.45857	0.96075	0.0	0.0	0.0	0.0
Node 352		2.79004	1.87825	3.5450799999999996	0.99278	1.61115	1.73	2.3838600000000003	3.76432	0.62443	0.9272	0.0	2.14473	0.0	4.236079999999999	4.27777	0.64723	2.59652	4.61451	1.13653	0.0	0.0	0.0	0.0
Node 259		1.7026199999999998	2.71629	3.12271	3.15805	0.66248	1.9463500000000002	2.7253	1.73401	1.30344	0.87682	3.20304	1.50732	0.0	2.08437	3.1965100000000004	0.0	2.3589599999999997	2.82303	0.0	0.0	0.0	0.0	0.0
Node 274		1.3327200000000001	1.93497	1.87416	1.73957	2.85254	0.0	0.9648199999999999	4.0142	0.56002	2.20499	0.88468	1.7728399999999997	0.0	2.58433	2.27459	1.8754300000000002	2.09963	2.83926	0.0	0.0	0.0	0.0	0.0
Node 392		0.5405	3.5800400000000003	1.70827	0.99278	2.21987	0.70121	0.9648199999999999	1.31019	1.15795	0.0	0.95784	1.48817	0.0	0.58399	1.82418	0.5996600000000001	1.69406	2.8914	2.75322	0.0	0.0	0.0	0.0
Node 388		1.69289	0.94772	1.84869	1.64012	2.09313	0.7757499999999999	1.96176	0.0	1.46638	0.8141799999999999	1.50428	4.51551	0.0	0.9702000000000001	0.73392	0.7721600000000001	2.25216	1.49448	0.96075	0.0	0.0	0.0	0.0
Node 419		0.0	3.5800400000000003	1.4085	0.0	3.95413	0.0	1.93291	3.65551	0.56002	0.8141799999999999	1.50428	2.26784	0.65625	0.86985	4.59567	1.4832	3.85657	0.6086	0.0	0.0	0.0	0.0	0.0
Node 164		4.0524	6.24947	1.69639	0.0	2.28493	0.70121	0.9969399999999999	1.63882	0.0	2.58067	0.0	2.13956	0.8667400000000001	1.7185099999999998	0.0	1.24689	0.69872	3.10313	0.0	0.0	0.0	0.0	0.0
Node 168		1.42844	2.83006	6.02015	1.8688799999999999	2.34298	3.02693	0.9648199999999999	2.78039	0.7065100000000001	3.2085000000000004	1.74787	1.50732	1.83377	0.86985	2.36391	0.9565300000000001	2.20193	3.90422	0.0	0.0	0.0	0.0	0.0
Node 31		2.1331200000000003	1.74233	3.36671	2.52128	3.76032	0.73765	4.41432	4.0262	0.7065100000000001	2.63759	1.75115	1.50732	1.57319	0.9702000000000001	1.6361400000000001	0.55418	0.95592	3.1826399999999997	0.0	0.0	0.0	0.0	0.0
Node 417		1.13779	1.7644199999999999	3.2622600000000004	2.03823	1.34684	1.62597	3.8156000000000003	2.0397100000000004	1.18445	5.52104	0.86319	2.48134	1.7553400000000001	1.7185099999999998	0.66524	0.0	3.87643	1.5491599999999999	0.0	0.0	0.0	0.0	0.0
Node 223		1.8454000000000002	4.15742	1.7091399999999999	3.24325	4.7668	1.7997400000000001	1.9246699999999999	1.5819199999999998	1.8909599999999998	0.83655	3.07666	3.5313999999999997	1.63903	0.58399	0.66524	0.64723	1.40304	1.47825	0.67669	0.0	0.0	0.0	0.0
