Node 194		1.15239	0.83915	0.55987	0.0	1.7403600000000001	1.29645	1.30084	0.9337099999999999	0.94965	1.69913	0.0	1.45509	0.5644	0.75828	0.51446	2.6160200000000002	2.20743	2.21073	1.532	0.0	1.64152	0.74264	0.70425	1.56089	1.5857400000000001	1.47693	0.65433	1.91819	0.81677	1.11606	1.57692	2.12517	0.0	1.54018	1.5733400000000002	1.24093	1.6747999999999998	2.56961	0.6472600000000001	1.46155	1.7378500000000001	1.9102000000000001	1.84077	0.76707	1.5561	1.53594	0.0	1.27312	1.56023	1.2512699999999999	1.66943	0.83468	1.25647	0.0	0.57434	0.69537	3.3954999999999997	1.20818	1.17559	0.6421	0.9349299999999999	3.38507	0.9133499999999999	2.5924300000000002	1.6360599999999998	0.9814700000000001	1.08313	0.0	2.53051	1.61263	1.59807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 52		3.12133	1.5753300000000001	1.32445	0.8626999999999999	0.9273699999999999	0.9032500000000001	0.75032	0.9337099999999999	0.86232	0.0	0.0	1.45509	0.5644	0.0	1.6645900000000002	0.0	0.0	0.7859100000000001	0.91494	0.7051	1.64152	0.69156	1.7012099999999999	2.04137	1.5857400000000001	0.7585	0.0	0.5380199999999999	0.69896	0.0	1.26945	1.32503	1.26773	1.49081	0.9412200000000001	0.0	1.6747999999999998	1.68933	1.16797	1.41092	2.39955	0.0	0.9112	0.0	0.9589000000000001	0.6450400000000001	0.58414	0.55681	0.60468	0.7403	1.45366	0.96357	0.59581	1.46797	0.93045	1.31841	1.72275	1.52581	1.7086899999999998	0.6421	1.6388500000000001	1.6367099999999999	2.7737600000000002	0.0	1.68903	0.52901	2.0693099999999998	0.9731399999999999	1.8951099999999999	2.26069	0.71986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 141		1.8454000000000002	0.9823200000000001	1.40763	3.32205	0.0	1.23115	0.52605	1.6080500000000002	1.8119699999999999	1.69214	1.1125	1.51769	2.5981899999999998	0.75828	0.64314	1.56286	0.96726	1.41312	1.6953699999999998	0.7051	0.6630699999999999	0.74264	0.70425	0.0	0.97278	1.6208899999999997	1.57822	0.8487899999999999	0.0	0.54659	0.67088	1.6092	0.0	0.9278500000000001	2.18452	0.7402	2.17814	1.68933	0.7511	2.02542	4.20074	1.23973	2.2591799999999997	0.76707	1.5041799999999999	2.29124	1.21832	1.48358	0.7096899999999999	1.9814100000000001	1.51987	1.79825	1.25647	1.23019	1.48014	1.39792	1.45022	1.20818	1.51667	0.57772	1.4839	0.89696	1.5305300000000002	1.6286399999999999	0.73033	2.7671	0.5606500000000001	1.8007499999999999	0.0	0.7800699999999999	1.59807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 55		1.2335099999999999	2.59718	3.24206	3.31953	0.66315	2.1997	2.22337	1.39987	0.8776	0.91472	0.57661	1.45509	1.3625699999999998	0.0	0.81486	0.98206	1.6217100000000002	2.21073	1.86341	1.6006099999999999	1.64152	1.97553	2.33604	0.86799	1.78011	0.9471	0.65433	0.0	0.69896	0.54659	0.0	1.40741	0.571	2.4680299999999997	1.5017	0.0	1.31551	1.66928	0.73376	1.41092	0.8808	2.0842300000000002	0.0	1.7103199999999998	1.5561	1.4654800000000001	1.9436499999999999	1.48358	0.0	0.8674599999999999	2.09906	1.64015	1.25647	0.68321	1.7286200000000003	1.48316	1.0477800000000002	0.6165999999999999	0.5331	1.21982	0.0	0.70441	1.8778599999999999	0.8291099999999999	1.55572	1.84607	0.5606500000000001	0.0	2.53051	0.0	1.38208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 84		1.15239	1.60993	1.40763	1.76801	0.0	1.56345	0.75032	1.6080500000000002	0.8776	0.91589	0.0	1.45509	1.76207	0.8764700000000001	1.6645900000000002	0.8055899999999999	1.6217100000000002	0.7976099999999999	1.15401	0.7051	0.9784499999999999	1.97553	3.8694800000000003	1.56089	0.9572900000000001	1.3800400000000002	0.65433	0.8487899999999999	0.0	0.9448399999999999	1.37595	2.12517	0.902	1.54018	0.9412200000000001	1.2131100000000001	1.31551	0.9629800000000001	1.5721200000000002	0.8876000000000001	0.85705	1.5502	1.44293	0.76707	0.70904	0.0	1.3094700000000001	0.55681	0.0	1.26199	2.45371	2.60013	2.08215	0.92099	0.54969	1.39792	1.9506800000000002	1.52581	2.10316	1.74679	1.64471	0.6030599999999999	0.63463	1.6729299999999998	0.82539	1.98034	1.94016	1.9681400000000002	0.9961899999999999	0.7800699999999999	0.6297200000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 169		1.42844	1.74233	2.2562599999999997	0.0	1.6028799999999999	2.1997	0.52605	1.6080500000000002	0.86232	1.69214	0.57661	1.58295	1.23562	0.8764700000000001	1.1576	2.36845	0.0	0.0	0.91494	1.4697	0.9784499999999999	1.28397	1.33908	1.56089	1.45127	1.33953	1.33618	0.0	1.47558	0.0	0.67088	1.23373	2.03847	0.56296	0.0	1.24093	0.86263	0.78034	0.73376	0.52332	1.4678	1.19367	0.6859999999999999	1.50747	0.9589000000000001	0.0	2.6553	0.0	1.2646	1.24111	2.3094900000000003	0.96357	1.25647	1.23019	0.7981699999999999	0.69537	0.50188	2.07391	0.9835699999999999	1.4613900000000002	0.70978	0.6030599999999999	1.87232	0.7995300000000001	0.73033	1.5278800000000001	0.8032400000000001	1.8758000000000001	1.9809899999999998	0.7800699999999999	0.71986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 188		2.3859000000000004	0.0	0.55987	0.8626999999999999	1.6498499999999998	1.56345	1.70446	1.6080500000000002	0.0	1.8306099999999998	0.57661	0.8541099999999999	1.92697	0.8764700000000001	0.51446	1.56286	1.55298	0.62721	1.4563	1.6006099999999999	1.64152	1.97553	0.0	0.95712	0.0	0.86239	1.8838400000000002	0.8487899999999999	0.69896	1.2501200000000001	0.0	0.7177600000000001	0.0	1.49081	1.41871	1.45258	0.8121700000000001	1.68933	0.6472600000000001	0.7489	0.8808	2.74387	2.23179	0.76707	1.738	2.52507	0.72533	1.2239	1.31437	1.2512699999999999	3.40099	2.60372	1.25647	0.92099	0.54969	1.60118	0.50188	1.52581	0.5331	0.94311	0.0	1.60137	1.86041	1.6286399999999999	0.82539	1.98034	1.1584	0.0	2.72778	0.7800699999999999	1.6557100000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 139		1.6376499999999998	1.60993	1.69639	1.65294	0.61599	2.1997	0.0	1.6080500000000002	0.8776	2.6080300000000003	0.57661	0.60098	0.0	1.6347500000000001	0.51446	1.81043	0.65445	1.42482	2.20107	0.89551	0.6630699999999999	1.23289	2.28125	1.3402	1.5857400000000001	0.61454	0.65433	0.9461600000000001	1.46955	0.0	2.2478000000000002	2.12517	0.0	2.50286	1.2433	0.7402	2.17814	1.68933	0.6472600000000001	0.8876000000000001	1.9848999999999999	0.61358	1.44293	0.76707	1.5041799999999999	1.4534500000000001	1.3094700000000001	2.18484	1.56023	0.7403	2.99344	0.96357	1.25647	1.2046	1.34786	1.39792	1.72275	0.59158	2.10316	0.57772	1.64471	2.68066	1.50337	2.5924300000000002	1.6360599999999998	3.03965	1.32572	1.9681400000000002	2.72778	0.7800699999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 111		1.15239	1.74233	0.55987	2.3627100000000003	0.0	0.9032500000000001	0.0	1.6080500000000002	0.86232	1.85586	0.78379	2.43706	1.6039700000000001	1.6347500000000001	1.6645900000000002	0.8055899999999999	0.65445	2.21073	0.5413600000000001	0.0	1.38766	1.23289	3.21279	1.51529	0.0	2.42403	1.57822	1.3868099999999999	1.46955	0.0	2.23632	1.5521800000000001	0.902	1.54018	1.5733400000000002	1.45258	1.3659700000000001	1.68933	1.5721200000000002	0.8876000000000001	0.0	0.65964	0.9112	0.74459	1.5041799999999999	0.0	0.58414	0.55681	0.60468	0.51097	1.67348	2.60013	1.25647	1.08942	0.7981699999999999	0.69537	1.7675199999999998	1.20818	0.9835699999999999	2.1629300000000002	1.43898	2.68066	1.59914	0.60544	1.7311199999999998	0.9814700000000001	1.8267200000000001	0.8808	1.73159	0.7800699999999999	2.31793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node 133		1.2903	1.7810200000000003	1.4085	0.8626999999999999	0.88158	0.70835	0.52605	0.0	0.0	2.47538	0.57661	2.1788700000000003	1.92697	1.74274	0.0	2.70159	2.20743	0.7859100000000001	0.91494	2.58627	1.64152	0.74264	2.45375	0.5588799999999999	1.78011	2.09803	0.65433	0.0	0.0	1.53715	3.10817	0.0	0.571	1.54018	1.30559	1.95331	2.17814	0.61408	2.1284899999999998	2.1598200000000003	2.4233000000000002	1.85331	0.0	1.4849899999999998	0.7791	0.6450400000000001	0.72533	1.2239	0.0	1.24111	0.5157700000000001	2.60372	1.25647	1.6042	0.93045	1.39792	1.0477800000000002	1.55083	0.5864900000000001	2.03911	1.21383	1.7836999999999998	2.81591	1.9624099999999998	0.0	0.9988699999999999	0.5224799999999999	1.9681400000000002	1.74298	0.0	0.66222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
