Node 300		7.00699	6.596970000000001	8.87253	5.99202	4.4228000000000005	6.66891	6.03383	4.78613	7.8593399999999995	3.99467	6.00644	5.70054	4.2737	7.23052	5.432259999999999	6.77265	5.39464	5.432300000000001	3.9705999999999997	0.52026	0.0	0.0	0.0
Node 374		6.85275	6.612500000000001	6.54439	6.63936	4.75646	6.66891	5.06493	4.72814	6.21499	5.48346	6.00644	3.4327000000000005	4.18253	6.26032	5.28306	5.52576	5.39464	3.2150499999999997	3.9705999999999997	0.52026	0.0	0.0	0.0
Node 397		9.98452	6.596970000000001	7.268800000000001	7.88891	6.02127	5.9677	6.00657	3.96444	5.6549700000000005	3.98535	7.453469999999999	5.91404	4.18253	7.23052	4.00005	6.12542	4.492179999999999	4.44685	3.9705999999999997	0.52026	0.0	0.0	0.0
Node 117		6.4097	7.560219999999999	8.59325	6.738810000000001	4.599629999999999	6.66891	3.10317	4.78613	7.11879	5.48346	6.62604	5.70054	4.18253	6.26032	4.00005	5.52576	2.33696	4.76421	3.9705999999999997	0.52026	0.0	0.0	0.0
Node 250		7.89587	6.612500000000001	7.3089699999999995	6.738810000000001	4.4228000000000005	6.66891	6.02894	5.4478100000000005	7.11879	3.99467	5.75866	5.57226	5.07113	7.12234	4.00005	6.91774	4.89406	4.15561	3.9705999999999997	0.52026	0.0	0.0	0.0
Node 57		9.033660000000001	6.612500000000001	8.03338	5.15517	4.4228000000000005	7.24308	4.10011	5.54983	7.11879	3.19255	7.453469999999999	3.4327000000000005	4.0413499999999996	5.39047	5.28306	6.77265	5.39464	5.11494	3.9705999999999997	0.52026	0.0	0.0	0.0
Node 479		5.70036	5.63018	8.03338	6.738810000000001	3.9973	5.11748	5.03767	5.54983	6.21499	4.55626	7.26541	5.91404	4.18253	6.26032	3.46258	7.5174	5.39464	4.76421	3.9705999999999997	0.52026	0.0	0.0	0.0
Node 405		7.340770000000001	7.579289999999999	8.03338	7.38615	3.66364	5.9677	4.10011	4.78613	7.11879	4.921869999999999	6.62604	4.92087	5.07113	7.23052	5.28306	5.52576	5.39464	4.44685	3.9705999999999997	0.52026	0.0	0.0	0.0
Node 224		6.4097	6.612500000000001	8.03338	6.738810000000001	6.075	6.66891	4.108350000000001	5.54983	7.8593399999999995	4.921869999999999	7.529230000000001	4.92087	4.18253	7.23052	5.28306	5.52576	6.18876	5.11494	2.98426	0.52026	0.0	0.0	0.0
Node 227		9.033660000000001	6.612500000000001	8.87253	6.91121	4.599629999999999	6.66891	5.03767	4.87309	5.22783	4.921869999999999	6.00644	4.19322	4.2737	6.26032	5.00325	6.27051	5.39464	5.432300000000001	2.98426	0.52026	0.0	0.0	0.0
Node 360		8.10259	6.612500000000001	5.55105	6.66522	4.4228000000000005	6.66891	4.10011	5.3326199999999995	7.11879	4.921869999999999	6.00644	4.92087	5.72738	5.39047	4.95003	6.27051	3.61379	5.432300000000001	3.9705999999999997	0.52026	0.0	0.0	0.0
